Timestamp,Network Slice ID,Device ID,Traffic Load (bps),Traffic Type,Network Utilization (%),Latency (ms),Packet Loss Rate (%),Signal Strength (dBm),Bandwidth Utilization (%),Network Slice Failure,QoS Metric (Throughput),Overload Status,Device Type,Region,Network Failure Count,Time of Day,Weather Conditions,hour,day,weekday,month,is_weekend,traffic_to_bandwidth_ratio,signal_latency_interaction,network_utilization_squared,log_packet_loss
2025-01-01 10:00:00,3,173,0.651739211723542,0,0.44467949029633,0.664692968929322,0.845202166391006,0.779187348382699,0.936028298979003,1,0.731484752453224,0,2,3,2,1,1,10,1,2,1,0,0.6962740866847391,0.517920351948662,0.19773984909020387,0.6125888467692362
2025-01-01 11:00:00,3,195,0.351184328843226,3,0.742708485382622,0.113497194724939,8.31702390621523e-05,0.776768019875715,0.989278186202179,1,0.737063250715792,1,2,1,4,1,0,11,1,2,1,0,0.35498688222630315,0.0881609912079393,0.5516158942593484,8.316678060957836e-05
2025-01-01 12:00:00,3,197,0.373160406335413,3,0.228268370886224,0.721599325168017,0.168438513966835,0.535132399068909,0.396416650132353,0,0.217077776976775,0,2,3,0,2,0,12,1,2,1,0,0.9413100915663156,0.38615117804366667,0.05210644914705072,0.15566825398615705
2025-01-01 13:00:00,3,162,0.650277997881073,3,0.058262446114923,0.500971477870203,0.0302804671534761,0.798168072056195,0.990989695936523,1,0.522536735666549,0,0,2,0,2,1,13,1,2,1,0,0.656183852071258,0.3998594386468027,0.003394512627294306,0.02983106338237451
2025-01-01 14:00:00,4,127,0.267062704213815,0,0.299922429345355,0.895331965164716,0.328148436762658,0.596009778433926,0.155724817440404,0,0.705619533061328,0,0,3,1,1,0,14,1,2,1,0,1.7148554742166986,0.5336266061826339,0.08995346362441947,0.28378581947859527
2025-01-01 15:00:00,1,159,0.181574460697465,0,0.474437875266179,0.921140411414168,0.908472041558204,0.314083339305444,0.253380335847208,1,0.601837913378897,0,0,2,4,0,2,15,1,2,1,0,0.71658005460379,0.28931485638615245,0.2250912974870864,0.6463029436634116
2025-01-01 16:00:00,4,178,0.525722037731145,0,0.167910071703447,0.0551829792648799,0.0968413024413098,0.561230317481581,0.0887927612076815,0,0.384432309476261,1,0,3,0,0,2,16,1,2,1,0,5.920109133787495,0.030970360972408052,0.02819379217945671,0.09243450577915296
2025-01-01 17:00:00,4,193,0.56593936129486,3,0.35483316967665,0.82176838832705,0.606545927526699,0.533563534808017,0.271575037487256,0,0.94007392113467,0,1,3,4,1,1,17,1,2,1,0,2.083838515298975,0.43846564606926797,0.1259065783027783,0.47408648772828
2025-01-01 18:00:00,4,136,0.320397565904862,1,0.40005418534072,0.0376986802386965,0.451556991666279,0.824193536622814,0.767936694427665,0,0.513439475228135,1,1,3,1,1,2,18,1,2,1,0,0.41721328866927126,0.03107100859194386,0.16004335120862717,0.37263676769126164
2025-01-01 19:00:00,3,192,0.878873941649379,2,0.0571954699796335,0.367644555377801,0.93876533652054,0.982841917940851,0.852951354141909,1,0.969866486252455,1,0,3,4,2,1,19,1,2,1,0,1.0303795563323481,0.3613364799280293,0.0032713217861911567,0.6620513459972668
2025-01-01 20:00:00,2,121,0.156302027225541,0,0.583521579173265,0.543026667688432,0.122420715611287,0.410807959873935,0.778895378280144,1,0.563387277486464,1,2,3,2,2,1,20,1,2,1,0,0.20066882523094462,0.223079677510226,0.3404974333608609,0.11548770616758972
2025-01-01 21:00:00,1,167,0.498748007941524,1,0.884792848049125,0.148260801226668,0.211972815091239,0.763989152001658,0.631020063302237,1,0.793165830521783,1,2,1,1,1,1,21,1,2,1,0,0.79037123101795,0.11326964380424845,0.7828583839588819,0.19224945760286405
2025-01-01 22:00:00,2,119,0.068542391894659,2,0.151620221108546,0.74733378909625,0.029398468747962,0.0987924203787753,0.513882420125561,1,0.741744888793587,1,1,2,4,1,0,22,1,2,1,0,0.13337887310716087,0.07383091385565974,0.02298869144900438,0.02897462071643075
2025-01-01 23:00:00,4,195,0.0625628778233812,2,0.598033668516744,0.0083138117812346,0.433987789208516,0.777461621691236,0.708684019208124,0,0.660449756702434,1,1,2,0,0,0,23,1,2,1,0,0.08827911076953537,0.006463669589874356,0.35764426867959487,0.36045922694488125
2025-01-02 00:00:00,4,199,0.147184186394351,2,0.665017128802653,0.168788518731513,0.277809764745531,0.371088616987535,0.390709101884429,1,0.0133242071796073,0,0,3,3,2,0,0,2,3,1,0,0.3767007696436779,0.0626354979794518,0.4422477816009243,0.2451474909987689
2025-01-02 01:00:00,2,167,0.267434406744954,1,0.419420959818113,0.581578863897958,0.87016982081942,0.0382768358729777,0.841331540490835,1,0.0763668059359367,1,0,1,3,1,0,1,2,3,1,0,0.3178666378328757,0.022260998720614975,0.17591394153474715,0.6260292400156368
2025-01-02 02:00:00,2,190,0.213842469351234,1,0.701403904716977,0.715361642299382,0.605076251864984,0.36289856497051,0.677159495665464,0,0.581016659942529,0,0,1,1,2,1,2,2,3,1,0,0.3157886920778793,0.259603713425393,0.49196743755222216,0.47317126440361057
2025-01-02 03:00:00,2,163,0.905537477408498,3,0.410811104416255,0.917907939739343,0.614230612290653,0.610880072818583,0.697780856311168,0,0.911703499033546,1,0,0,3,1,0,3,2,3,1,0,1.2977204691325002,0.5607316690687254,0.16876576351170317,0.4788584421011625
2025-01-02 04:00:00,4,116,0.896589907497262,1,0.504790182997994,0.706457950878516,0.532010732430263,0.118325658765499,0.535859100900425,0,0.600697231626005,0,0,0,2,1,2,4,2,3,1,0,1.6731509728601912,0.08359210242782494,0.2548131288511483,0.42658107679664375
2025-01-02 05:00:00,4,111,0.859483088647715,1,0.007117593895966,0.67269209805474,0.0917370428569735,0.925012786401689,0.885266567532293,0,0.235120738520206,1,2,1,1,1,2,5,2,3,1,0,0.9708639313062615,0.6222487920120132,5.066014286789247e-05,0.08777004508042699
2025-01-02 06:00:00,1,121,0.894438706920344,1,0.692019108309038,0.394855137034781,0.445076596265706,0.0766495994213656,0.251844790507229,1,0.319442515247614,0,2,0,0,1,0,6,2,3,1,0,3.5514063684036645,0.03026548808318438,0.47889044626483607,0.36816232795586823
2025-01-02 07:00:00,1,116,0.623191567026646,2,0.661617950377298,0.0012333691054361,0.999831903016823,0.930999134322604,0.381020031570849,0,0.622741417324354,0,0,2,0,0,2,7,2,3,1,0,1.6355444857127208,0.0011482655694612534,0.4377383122614567,0.6930631285360844
2025-01-02 08:00:00,4,109,0.192662102367322,0,0.0381896729452577,0.120279093376184,0.835476367432247,0.707602988562225,0.777644893161751,1,0.596605208038257,1,2,1,1,1,2,8,2,3,1,0,0.24774756008286133,0.08510984593454272,0.001458451119665748,0.6073040485965976
2025-01-02 09:00:00,2,164,0.73723858405819,3,0.368296493164789,0.5352701022134,0.893734359041918,0.32928527524096,0.492657849976056,1,0.955676808878262,1,0,0,3,0,0,9,2,3,1,0,1.496421136662399,0.17625656293559622,0.1356423068774815,0.638550730989642
2025-01-02 10:00:00,2,121,0.480851755237221,0,0.979555206176356,0.67604753039348,0.82346761712083,0.390467763978048,0.889252902778989,0,0.528555111218946,1,0,1,3,0,1,10,2,3,1,0,0.5407307037486173,0.26397476753562354,0.9595284019472035,0.6007399724693886
2025-01-02 11:00:00,1,189,0.550983342384772,0,0.420823936743482,0.417995492740947,0.102933824339819,0.741354447853388,0.346260309726411,0,0.354280050705397,1,1,0,0,1,1,11,2,3,1,0,1.5911942979463218,0.3098828177261696,0.17709278573628215,0.09797374240608887
2025-01-02 12:00:00,4,181,0.326194567356059,1,0.502096197972239,0.731676511912542,0.227400694068044,0.601686737661224,0.369198674025763,0,0.524458476178421,0,2,1,2,2,1,12,2,3,1,0,0.88349648939531,0.44024005347600115,0.25210059201817786,0.20489867645098225
2025-01-02 13:00:00,1,149,0.820235085157717,3,0.910399559759674,0.522559606774604,0.0029653436039736,0.672024469944094,0.888774522010654,0,0.786007931718119,0,2,3,3,2,0,13,2,3,1,0,0.922872827827986,0.3511728427568975,0.8288273584106083,0.0029609556450259215
2025-01-02 14:00:00,1,113,0.901419814638402,0,0.717580816444871,0.0742299262978275,0.303499437716071,0.388878283537071,0.46426997337525,0,0.539847660961922,1,1,2,2,1,1,14,2,3,1,0,1.9415436080199775,0.028866406325782443,0.5149222281296877,0.2650525230265937
2025-01-02 15:00:00,3,163,0.555529464659324,0,0.58228349600774,0.192239385166357,0.108502231367573,0.487760390632687,0.516041199081094,1,0.325283547419353,1,2,0,3,1,1,15,2,3,1,0,1.076500675995961,0.09376675760372986,0.33905406972299573,0.10300976303347781
2025-01-02 16:00:00,3,146,0.785979469556004,3,0.798186520455374,0.841152877801732,0.472864722282061,0.991001431148516,0.332620236433979,0,0.337866877353162,0,1,3,1,1,2,16,2,3,1,0,2.3629224991156406,0.8335837057162092,0.6371017214366571,0.3872092950296088
2025-01-02 17:00:00,3,128,0.840015446799797,1,0.864800085709018,0.725901957591007,0.677297921480969,0.213222202290808,0.276508079382816,1,0.756551053549712,1,2,1,4,2,1,17,2,3,1,0,3.037831915637119,0.1547784140447632,0.7478791882423249,0.5171841185125156
2025-01-02 18:00:00,2,175,0.285883761718645,0,0.457003677818857,0.895995368391537,0.874771411618926,0.417637690853903,0.655911150981679,0,0.0653729763639657,0,0,3,0,2,0,18,2,3,1,0,0.43585080507127943,0.37420143667083366,0.20885236153996162,0.6284867381870429
2025-01-02 19:00:00,4,135,0.768404839700501,2,0.475238199841759,0.11767334318686,0.749422545215256,0.29130670405119,0.119627400295559,1,0.273925749520371,1,1,2,1,1,1,19,2,3,1,0,6.4227811520660785,0.03427903375844874,0.22585134658883568,0.5592857593192586
2025-01-02 20:00:00,4,198,0.350956188068126,0,0.386111222675811,0.991593147348404,0.938882776837686,0.765714052672953,0.879308272401754,1,0.152064453489206,1,0,0,3,2,2,20,2,3,1,0,0.3991230468912361,0.759276807458875,0.1490818762762097,0.6621119189599228
2025-01-02 21:00:00,4,151,0.755123707944195,2,0.967219879856594,0.20965484818078,0.05376659784735,0.764612569735494,0.779205971701675,1,0.944636521177784,0,0,0,0,0,2,21,2,3,1,0,0.9690814040876671,0.16030473222501104,0.9355142959898041,0.052370981429190985
2025-01-02 22:00:00,4,175,0.0132555354742212,1,0.697469501535302,0.011743907825254,0.0120279188382916,0.291930448755346,0.190558241365454,0,0.0890468617090582,0,2,1,4,2,2,22,2,3,1,0,0.06955794616796074,0.00342840428156782,0.4864637055719026,0.011956158269610986
2025-01-02 23:00:00,3,106,0.981760979692132,0,0.0830468649536815,0.998803902882466,0.661500892461329,0.0803762932574563,0.693994863245286,0,0.757924462429104,1,1,2,4,2,2,23,2,3,1,0,1.4146312680018538,0.08028015540477298,0.0068967817786350135,0.5077213459543051
2025-01-03 00:00:00,2,128,0.574155767843947,3,0.863392344072005,0.28142504635294,0.289334859765011,0.0102532479884231,0.602577887976903,0,0.630015685242668,0,0,3,3,1,1,0,3,4,1,0,0.9528166418538339,0.00288552079041016,0.7454463398021516,0.2541264728144383
2025-01-03 01:00:00,2,110,0.729876870754355,3,0.480694033061749,0.66892687530593,0.253466085816627,0.427254722099888,0.184342992108742,1,0.632397323140781,1,0,1,0,0,2,1,3,4,1,0,3.959126794773321,0.2858021662139816,0.23106675342116986,0.22591258265915845
2025-01-03 02:00:00,3,132,0.891093384140098,0,0.0685664057236521,0.176883404745535,0.330889672177772,0.410101321980694,0.273040507181409,1,0.763180073577349,0,1,0,3,1,2,2,3,4,1,0,3.263474561312843,0.07254011812259006,0.004701351993860471,0.28584764505154076
2025-01-03 03:00:00,2,105,0.247665173921172,1,0.549905354618152,0.581009749275162,0.269769027019523,0.98952033215384,0.408868005710163,0,0.399806792849098,1,2,3,4,2,2,3,3,4,1,0,0.605718993104099,0.5749209600873777,0.3023958990377156,0.2388350154418563
2025-01-03 04:00:00,3,178,0.48651075934153,1,0.417248863436404,0.905281698432511,0.511526516442135,0.469706399006998,0.699219364357255,0,0.400062487101389,1,0,1,1,0,1,4,3,4,1,0,0.6957813617978416,0.42521660665767386,0.17409661403897092,0.41312007821425095
2025-01-03 05:00:00,4,131,0.459181720248217,3,0.878193675450175,0.320588547846879,0.440203998799342,0.255818176184243,0.638680203625376,1,0.287892715277422,1,2,3,1,1,0,5,3,4,1,0,0.7189427951795394,0.08201237761574352,0.7712241316006874,0.36478476938712917
2025-01-03 06:00:00,3,150,0.404805201164519,0,0.203912716834731,0.671164611124879,0.512519142483567,0.892130171928419,0.532156742453027,1,0.597301599988114,0,1,3,2,2,2,6,3,4,1,0,0.7606736176307564,0.5987661999151088,0.041580396086921184,0.4137765670302529
2025-01-03 07:00:00,4,174,0.312539507304956,1,0.826868830090325,0.188120810751259,0.672881904673652,0.491022553224481,0.768409840939571,0,0.929748595069658,0,2,1,4,0,2,7,3,4,1,0,0.4067301371640849,0.0923715608097426,0.6837120621749427,0.5145478305554
2025-01-03 08:00:00,4,157,0.777051931517703,3,0.557883015797788,0.625640683848014,0.387160358816264,0.599385844674764,0.757933605127105,0,0.923919673122332,0,1,3,4,1,2,8,3,4,1,0,1.0252107495351104,0.3750001697511388,0.31123345931563495,0.3272587502346334
2025-01-03 09:00:00,1,186,0.375560892442196,2,0.0544117573080649,0.336881120350339,0.251271693583655,0.0946884463694441,0.617809110923417,0,0.702636369481272,0,2,3,3,0,1,9,3,4,1,0,0.6078816368772857,0.03189874989717132,0.002960639333351754,0.22416038902639465
2025-01-03 10:00:00,3,125,0.265758406709342,0,0.972363054504305,0.211458982667869,0.166123285497131,0.382615301314043,0.786995470376596,1,0.90610124622681,1,2,2,2,2,1,10,3,4,1,0,0.33768304886390677,0.0809074423690277,0.9454899097649421,0.1536848160414004
2025-01-03 11:00:00,1,197,0.814458115579455,2,0.512774369373018,0.313579369391957,0.349485714530616,0.945249703015472,0.334120387368445,1,0.96350194873613,0,0,2,2,1,2,11,3,4,1,0,2.4375457796400704,0.29641080578952633,0.2629375538858963,0.2997235676700714
2025-01-03 12:00:00,3,145,0.877240231123298,2,0.290862816674066,0.179045262440543,0.742008262859081,0.58969272964857,0.881285807436621,0,0.794889357972468,0,2,0,0,2,0,12,3,4,1,0,0.9953981667913305,0.10558168953920839,0.08460117812357132,0.5550386217365593
2025-01-03 13:00:00,3,197,0.935664301421817,1,0.469532224391731,0.903159773776507,0.756913920101641,0.344109923151904,0.61485907615012,0,0.407160816237747,0,0,2,3,0,2,13,3,4,1,0,1.5217293204600437,0.3107862403481248,0.22046050974224682,0.563558815461611
2025-01-03 14:00:00,1,128,0.295017182895451,1,0.858286520081389,0.397704967955669,0.667070864179724,0.625940025745566,0.82238049391657,0,0.482641405473741,1,1,1,1,2,0,14,3,4,1,0,0.3587312658375401,0.24893945788131094,0.7366557505534205,0.5110681128709655
2025-01-03 15:00:00,1,103,0.764202597911343,1,0.30490004040486,0.245579008616575,0.23398380508636,0.911357172869637,0.546205602361674,0,0.931201975825193,0,1,3,0,0,0,15,3,4,1,0,1.399085992064595,0.22381019100893002,0.09296403463888527,0.21024780148002647
2025-01-03 16:00:00,3,180,0.486354955885364,0,0.192585670950533,0.448999556434687,0.588213513862053,0.273431954227226,0.218257297625246,0,0.669644893005446,0,0,0,2,1,1,16,3,4,1,0,2.22825389408729,0.12277082616309411,0.03708924065546697,0.46260980835981924
2025-01-03 17:00:00,2,198,0.661858646201511,2,0.128930850034079,0.320944057561894,0.570808496168487,0.505104538441359,0.542335358250687,1,0.820508567706605,1,2,2,1,2,1,17,3,4,1,0,1.2203638071805563,0.16211030006029742,0.016623164090510168,0.4515904525232899
2025-01-03 18:00:00,4,112,0.0561526784839878,0,0.297850813731894,0.745436506776992,0.484343136833569,0.959750887655257,0.370980752841014,0,0.115097334068474,1,1,3,4,1,1,18,3,4,1,0,0.15135870113736152,0.715433349069852,0.0887151072407514,0.3949723422983553
2025-01-03 19:00:00,1,138,0.126289830040686,1,0.780416059443782,0.972563206991619,0.550087780973922,0.171597290800916,0.697475093677559,1,0.192976491910031,1,1,1,3,1,0,19,3,4,1,0,0.18106455777400263,0.1668892114524123,0.6090492258377607,0.43831156221397516
2025-01-03 20:00:00,4,114,0.275588491911574,2,0.471753480896664,0.438610458485593,0.491871218999445,0.720159013207495,0.475697188799765,1,0.343360767973628,1,1,3,2,1,0,20,3,4,1,0,0.5793237907690625,0.31586927496547157,0.22255134673811916,0.4000311837127363
2025-01-03 21:00:00,2,128,0.429354261447102,0,0.227418058692459,0.862218294098758,0.565572663698959,0.614727405136317,0.836134291156197,1,0.1873090534549,1,0,1,4,1,0,21,3,4,1,0,0.5134930250536099,0.5300292145923914,0.051718973419446736,0.44825167635643753
2025-01-03 22:00:00,2,128,0.470097978116291,0,0.166073586067388,0.566623639262967,0.715694992419452,0.680075670695231,0.678042203210001,1,0.90638086937367,1,1,3,2,2,1,22,3,4,1,0,0.6933064679839939,0.38534695150353493,0.027580435989282132,0.5398182419222424
2025-01-03 23:00:00,2,174,0.9643610722839,3,0.332748123046986,0.157408799716667,0.109523518278202,0.350843581941973,0.684516244994551,1,0.215992747856467,1,1,0,1,2,1,23,3,4,1,0,1.408800728000687,0.055225867121782075,0.11072131339129213,0.10393066035215633
2025-01-04 00:00:00,1,131,0.978322174838187,0,0.940417197957931,0.691562658717632,0.749831330345858,0.313415038807509,0.216973965672589,1,0.556687414706153,0,1,0,0,1,1,0,4,5,1,1,4.508730273251595,0.21674613751981073,0.8843845062150464,0.559519400630806
2025-01-04 01:00:00,2,101,0.324580888702914,1,0.343053400578155,0.51411969300647,0.135794203182575,0.684620931443679,0.984319802391704,1,0.0844009936596098,1,1,2,1,1,2,1,4,5,1,1,0.3297481066957987,0.35197710309962776,0.11768563564823606,0.12733214471738658
2025-01-04 02:00:00,1,146,0.456511916738633,0,0.98865454176586,0.651488913716154,0.0665024768983142,0.214846448145194,0.841698518494766,1,0.153990979964254,1,0,2,3,0,0,2,4,5,1,1,0.5423634271339167,0.13997007911788645,0.9774378029542626,0.06438458138162448
2025-01-04 03:00:00,2,177,0.0316269887198297,2,0.485368195350101,0.890913498887559,0.976395043449402,0.419440501636918,0.789010931873394,0,0.246553350680024,1,0,3,3,1,0,3,4,5,1,1,0.04008383991123895,0.37368520488849954,0.2355822850574138,0.6812745001181701
2025-01-04 04:00:00,4,183,0.919804622465968,0,0.179062640413768,0.441014823929264,0.957297872767976,0.18741309967539,0.330070911028816,0,0.982899381218075,1,2,3,2,0,2,4,4,5,1,1,2.7866035015447137,0.08265195515537972,0.03206342919195038,0.6715648857061398
2025-01-04 05:00:00,4,121,0.0605774966390968,3,0.891594819610456,0.902420227531601,0.0603080219714266,0.007118017098548,0.535554660875614,0,0.7968504831069,1,1,2,1,0,0,5,4,5,1,1,0.11310958519939772,0.006423442609645513,0.7949413223562015,0.058559452677315764
2025-01-04 06:00:00,3,174,0.659863249080759,2,0.46047368694652,0.751695251722308,0.443310498271363,0.971144468809541,0.136895584363378,0,0.67319606145697,0,0,2,0,1,0,6,4,5,1,1,4.819841733623768,0.730004685940515,0.21203601637012173,0.3669394321620327
2025-01-04 07:00:00,4,126,0.567072274997551,2,0.709984356386386,0.489254427476816,0.186177403997422,0.431517221841625,0.538399916875646,0,0.916189347600147,0,2,3,3,2,2,7,4,5,1,1,1.053235197241965,0.21112171131851046,0.5040777863133908,0.17073587117464134
2025-01-04 08:00:00,3,166,0.93200514596558,3,0.984238603159153,0.604036407680994,0.485422358783748,0.970435049823209,0.145684522271474,1,0.956183154745781,0,2,3,0,0,0,8,4,5,1,1,6.396981378812347,0.5861781013829376,0.9687256279486807,0.39569914850529636
2025-01-04 09:00:00,4,180,0.0671323706163584,1,0.0499733410134755,0.325996275772897,0.830421870483225,0.139448835921711,0.552966556636602,1,0.452954368044321,0,1,3,4,2,1,9,4,5,1,1,0.12140183848783954,0.04545980117134357,0.0024973348120491128,0.604546470604001
2025-01-04 10:00:00,1,155,0.750678857916151,2,0.0965288788671518,0.984958388223843,0.950914785783696,0.587549068491151,0.648681951812604,1,0.326922377891974,0,2,0,2,1,2,10,4,5,1,1,1.1572193177648815,0.5787113835034644,0.009317824455349264,0.6682983834875569
2025-01-04 11:00:00,4,191,0.443432216593513,1,0.720778177017865,0.668257625129939,0.634402301743501,0.200242748819792,0.390071310909146,1,0.314533655526971,0,0,1,0,1,0,11,4,5,1,1,1.1367686792274778,0.1338137437758051,0.5195211804651967,0.49127717283128514
2025-01-04 12:00:00,3,192,0.634318159560545,2,0.281803896848795,0.0438569826035376,0.353919410509913,0.790735689902096,0.498455731724426,1,0.0346175571484212,0,2,1,2,1,1,12,4,5,1,1,1.272541158177799,0.034679281396032526,0.07941343627916628,0.30300365315440536
2025-01-04 13:00:00,3,120,0.790269629009713,2,0.184204131100369,0.327038545187735,0.603460221281442,0.784349488011558,0.875687832737264,0,0.278814328130822,1,2,2,4,1,0,13,4,5,1,1,0.9024455690834374,0.2565125154780447,0.03393116191444193,0.47216393241052373
2025-01-04 14:00:00,2,146,0.200629223386543,1,0.0391514259172085,0.624157589895457,0.311994735252237,0.111666933610848,0.108346187419818,0,0.354311172602221,1,0,0,0,0,2,14,4,5,1,1,1.8515714530377483,0.06969776415356288,0.0015328341513506654,0.27154867774878283
2025-01-04 15:00:00,1,179,0.349552844080804,2,0.0216225799110152,0.0563613580342112,0.910106878836732,0.913014445320165,0.791739834376286,1,0.035788674646231,1,2,3,0,0,1,15,4,5,1,1,0.4414940539345613,0.05145873404309656,0.0004675359620082381,0.647159197999118
2025-01-04 16:00:00,4,158,0.499512557758566,1,0.774849231596241,0.0238656236750175,0.870664589769955,0.19388336279645,0.170557976015764,0,0.882492468502042,1,2,3,4,2,0,16,4,5,1,1,2.928524858103497,0.004627147373346964,0.600391331705285,0.6262937633273447
2025-01-04 17:00:00,2,183,0.65379693022676,3,0.134297217976436,0.450618278634849,0.558344545596967,0.613220183307855,0.0364674760678211,0,0.847703390688831,1,2,2,1,2,2,17,4,5,1,1,17.92330502831889,0.2763282234263322,0.01803574275621037,0.44362406908214336
2025-01-04 18:00:00,4,105,0.204446408062606,1,0.467844681544071,0.333115542709545,0.324798548475304,0.986757556803863,0.185382884814756,0,0.25064395631212,1,2,2,0,0,0,18,4,5,1,1,1.10277375675387,0.3287042790574635,0.2188786460490732,0.28126040899253935
2025-01-04 19:00:00,4,118,0.751617017298635,3,0.606128787107,0.438875790707578,0.293374082287942,0.883276381459897,0.765041384196435,0,0.802352109932059,0,1,0,0,1,0,19,4,5,1,1,0.9824399155725851,0.38764862032654057,0.367392106559803,0.25725437139440616
2025-01-04 20:00:00,2,156,0.420805103230918,2,0.428445121734414,0.263018047397849,0.033276373839086,0.957619133952336,0.405006310114907,0,0.795997600084962,1,1,1,3,2,1,20,4,5,1,1,1.0389831044372795,0.25187111476296264,0.18356522233801684,0.03273469921250547
2025-01-04 21:00:00,2,168,0.587375691099616,1,0.0268866279220751,0.164901637592389,0.816058518900094,0.34220233964491,0.872553935157338,1,0.334254328691539,1,0,1,1,0,0,21,4,5,1,1,0.6731606332018549,0.056429726195392556,0.0007228907610201084,0.5966685037238459
2025-01-04 22:00:00,2,102,0.827185032184542,2,0.783872171877832,0.690081146894898,0.450443726164916,0.104618801751137,0.524626968996557,0,0.69673678342723,1,2,3,0,2,2,22,4,5,1,1,1.576680792752084,0.07219546269919458,0.6144555818444694,0.37186952766328124
2025-01-04 23:00:00,2,100,0.904907586292857,1,0.0102802417720491,0.515257946119636,0.325132723416112,0.187585734119758,0.0220051069173987,0,0.28904613033878,0,0,2,4,0,2,23,4,5,1,1,41.10393784086971,0.09665504008389064,0.00010568337089178324,0.28151262303757835
2025-01-05 00:00:00,2,157,0.489813792612245,3,0.762243686449244,0.200389044346834,0.471180916107907,0.500471787375587,0.716695964531281,1,0.0692054518598473,0,1,0,2,1,1,0,5,6,1,1,0.6834236309622157,0.10028906319474577,0.5810154375317335,0.386065422573425
2025-01-05 01:00:00,4,137,0.613778812510572,3,0.893760911858025,0.319995956008251,0.818977072483466,0.793898702083286,0.110016498678406,1,0.504239726111935,0,2,3,4,0,1,1,5,6,1,1,5.5784635508994285,0.2540443741468507,0.7988085675652883,0.5982742949944625
2025-01-05 02:00:00,2,114,0.303299249472494,1,0.432936747144164,0.592605770918492,0.124516796415315,0.149302202327629,0.789385803592967,1,0.437690506593771,1,2,1,1,2,0,2,5,6,1,1,0.384216951866244,0.08847734671019325,0.18743422702776982,0.11735342909119867
2025-01-05 03:00:00,1,133,0.267020414704285,3,0.535719502997473,0.0722802802439381,0.85791393671298,0.660084917893033,0.167905105671052,1,0.137162215712974,1,1,1,3,0,2,3,5,6,1,1,1.590210801090056,0.04771112285010529,0.2869953858918594,0.6194543189275326
